term_str,n,p,i,n_chars,max_pos,n_pos,cat_pos,dfidf,mean_tfidf
hhs,1,6.937170050849456e-06,17.137221319525175,3,NNP,1,{'NNP'},2.4771212547196626,0.0001756823584907562
ohpittsburgh,1,6.937170050849456e-06,17.137221319525175,12,NNP,1,{'NNP'},2.4771212547196626,0.0001756823584907562
brooklyn,1,6.937170050849456e-06,17.137221319525175,8,NNP,1,{'NNP'},2.4771212547196626,0.0001756823584907562
valveslife,1,6.937170050849456e-06,17.137221319525175,10,NN,1,{'NN'},2.4771212547196626,0.0001756823584907562
valvesspecialty,1,6.937170050849456e-06,17.137221319525175,15,NN,1,{'NN'},2.4771212547196626,0.0001756823584907562
messagemessage,1,6.937170050849456e-06,17.137221319525175,14,NNP,1,{'NNP'},2.4771212547196626,0.0006880892374221285
fuels,1,6.937170050849456e-06,17.137221319525175,5,NNS,1,{'NNS'},2.4771212547196626,0.0001756823584907562
marysville,1,6.937170050849456e-06,17.137221319525175,10,NNP,1,{'NNP'},2.4771212547196626,0.0001756823584907562
bluffs,1,6.937170050849456e-06,17.137221319525175,6,NNS,1,{'NNS'},2.4771212547196626,0.0001756823584907562
evaporators,1,6.937170050849456e-06,17.137221319525175,11,NNS,1,{'NNS'},2.4771212547196626,0.0001756823584907562
vesselsoil,1,6.937170050849456e-06,17.137221319525175,10,NN,1,{'NN'},2.4771212547196626,0.0001756823584907562
verona,1,6.937170050849456e-06,17.137221319525175,6,NNP,1,{'NNP'},2.4771212547196626,0.0001756823584907562
millieu,1,6.937170050849456e-06,17.137221319525175,7,NNP,1,{'NNP'},2.4771212547196626,0.0001756823584907562
brazilvault,1,6.937170050849456e-06,17.137221319525175,11,NNP,1,{'NNP'},2.4771212547196626,0.0001756823584907562
paulo,1,6.937170050849456e-06,17.137221319525175,5,NNP,1,{'NNP'},2.4771212547196626,0.0001756823584907562
francesao,1,6.937170050849456e-06,17.137221319525175,9,NNP,1,{'NNP'},2.4771212547196626,0.0001756823584907562
lawrenceville,1,6.937170050849456e-06,17.137221319525175,13,NNP,1,{'NNP'},2.4771212547196626,0.0001756823584907562
standardmini,1,6.937170050849456e-06,17.137221319525175,12,NN,1,{'NN'},2.4771212547196626,0.0001756823584907562
forecasts,1,6.937170050849456e-06,17.137221319525175,9,NNS,1,{'NNS'},2.4771212547196626,0.0001619033499816773
traits,1,6.937170050849456e-06,17.137221319525175,6,NNS,1,{'NNS'},2.4771212547196626,0.0001756823584907562
investing,1,6.937170050849456e-06,17.137221319525175,9,NN,1,{'NN'},2.4771212547196626,0.0001756823584907562
relationsfor,1,6.937170050849456e-06,17.137221319525175,12,NNP,1,{'NNP'},2.4771212547196626,0.0001756823584907562
questionsif,1,6.937170050849456e-06,17.137221319525175,11,NNP,1,{'NNP'},2.4771212547196626,0.0001756823584907562
schilling,1,6.937170050849456e-06,17.137221319525175,9,NNP,1,{'NNP'},2.4771212547196626,0.0001756823584907562
reinvesting,1,6.937170050849456e-06,17.137221319525175,11,NN,1,{'NN'},2.4771212547196626,0.0001756823584907562
admiration,1,6.937170050849456e-06,17.137221319525175,10,NN,1,{'NN'},2.4771212547196626,0.0001756823584907562
territories,1,6.937170050849456e-06,17.137221319525175,11,NNS,1,{'NNS'},2.4771212547196626,0.0001756823584907562
continued,1,6.937170050849456e-06,17.137221319525175,9,NNP,1,{'NNP'},2.4771212547196626,0.0001756823584907562
sz,1,6.937170050849456e-06,17.137221319525175,2,NNP,1,{'NNP'},2.4771212547196626,0.0006880892374221285
ڦr,1,6.937170050849456e-06,17.137221319525175,2,NNP,1,{'NNP'},2.4771212547196626,0.0006880892374221285
grocery,1,6.937170050849456e-06,17.137221319525175,7,NN,1,{'NN'},2.4771212547196626,0.0001756823584907562
vrf,1,6.937170050849456e-06,17.137221319525175,3,NNP,1,{'NNP'},2.4771212547196626,0.0001756823584907562
duct,1,6.937170050849456e-06,17.137221319525175,4,NN,1,{'NN'},2.4771212547196626,0.0001756823584907562
doctor,1,6.937170050849456e-06,17.137221319525175,6,NN,1,{'NN'},2.4771212547196626,0.0001756823584907562
pioneers,1,6.937170050849456e-06,17.137221319525175,8,NNS,1,{'NNS'},2.4771212547196626,0.0001756823584907562
hvacr,1,6.937170050849456e-06,17.137221319525175,5,NNP,1,{'NNP'},2.4771212547196626,0.0001756823584907562
ռ,1,6.937170050849456e-06,17.137221319525175,1,NNP,1,{'NNP'},2.4771212547196626,0.0006880892374221285
tߤlt,1,6.937170050849456e-06,17.137221319525175,4,NN,1,{'NN'},2.4771212547196626,0.0001619033499816773
beat,1,6.937170050849456e-06,17.137221319525175,4,NN,1,{'NN'},2.4771212547196626,0.0001619033499816773
encounter,1,6.937170050849456e-06,17.137221319525175,9,NN,1,{'NN'},2.4771212547196626,0.0001619033499816773
norton,1,6.937170050849456e-06,17.137221319525175,6,NNP,1,{'NNP'},2.4771212547196626,0.0001619033499816773
discussions,1,6.937170050849456e-06,17.137221319525175,11,NNS,1,{'NNS'},2.4771212547196626,0.0001619033499816773
careersif,1,6.937170050849456e-06,17.137221319525175,9,NNP,1,{'NNP'},2.4771212547196626,0.0001756823584907562
mediafor,1,6.937170050849456e-06,17.137221319525175,8,NNP,1,{'NNP'},2.4771212547196626,0.0001756823584907562
ideasfor,1,6.937170050849456e-06,17.137221319525175,8,NNP,1,{'NNP'},2.4771212547196626,0.0001756823584907562
licensing,1,6.937170050849456e-06,17.137221319525175,9,NN,1,{'NN'},2.4771212547196626,0.0001756823584907562
restrictor,1,6.937170050849456e-06,17.137221319525175,10,NN,1,{'NN'},2.4771212547196626,0.0001756823584907562
drawnseamless,1,6.937170050849456e-06,17.137221319525175,13,NN,1,{'NN'},2.4771212547196626,0.0001756823584907562
beading,1,6.937170050849456e-06,17.137221319525175,7,NN,1,{'NN'},2.4771212547196626,0.0001756823584907562
swaging,1,6.937170050849456e-06,17.137221319525175,7,NN,1,{'NN'},2.4771212547196626,0.0001756823584907562
flaring,1,6.937170050849456e-06,17.137221319525175,7,NN,1,{'NN'},2.4771212547196626,0.0001756823584907562
cayan,1,6.937170050849456e-06,17.137221319525175,5,NNP,1,{'NNP'},2.4771212547196626,0.0001756823584907562
mumtalakat,1,6.937170050849456e-06,17.137221319525175,10,NNP,1,{'NNP'},2.4771212547196626,0.0001756823584907562
seoul,1,6.937170050849456e-06,17.137221319525175,5,NNP,1,{'NNP'},2.4771212547196626,0.0001756823584907562
jungwoo,1,6.937170050849456e-06,17.137221319525175,7,NNP,1,{'NNP'},2.4771212547196626,0.0001756823584907562
tnalberta,1,6.937170050849456e-06,17.137221319525175,9,NNP,1,{'NNP'},2.4771212547196626,0.0001756823584907562
micovington,1,6.937170050849456e-06,17.137221319525175,11,NNP,1,{'NNP'},2.4771212547196626,0.0001756823584907562
byron,1,6.937170050849456e-06,17.137221319525175,5,NNP,1,{'NNP'},2.4771212547196626,0.0001756823584907562
radiant,1,6.937170050849456e-06,17.137221319525175,7,NN,1,{'NN'},2.4771212547196626,0.0001756823584907562
merchant,1,6.937170050849456e-06,17.137221319525175,8,NN,1,{'NN'},2.4771212547196626,0.0001756823584907562
shower,1,6.937170050849456e-06,17.137221319525175,6,NN,1,{'NN'},2.4771212547196626,0.0001756823584907562
bk,1,6.937170050849456e-06,17.137221319525175,2,NNP,1,{'NNP'},2.4771212547196626,0.0001756823584907562
tnwynne,1,6.937170050849456e-06,17.137221319525175,7,NNP,1,{'NNP'},2.4771212547196626,0.0001756823584907562
ѩvȁ,1,6.937170050849456e-06,17.137221319525175,3,NN,1,{'NN'},2.4771212547196626,0.0006880892374221285
atinquiries,1,6.937170050849456e-06,17.137221319525175,11,NNS,1,{'NNS'},2.4771212547196626,0.0001756823584907562
inquiriesstill,1,6.937170050849456e-06,17.137221319525175,14,NNP,1,{'NNP'},2.4771212547196626,0.0001756823584907562
worthwhile,1,6.937170050849456e-06,17.137221319525175,10,NN,1,{'NN'},2.4771212547196626,0.0001756823584907562
allcash,1,6.937170050849456e-06,17.137221319525175,7,NNP,1,{'NNP'},2.4771212547196626,0.0010321338561331927
never,1,6.937170050849456e-06,17.137221319525175,5,NNP,1,{'NNP'},2.4771212547196626,0.0010321338561331927
hemsaw,1,6.937170050849456e-06,17.137221319525175,6,NNP,1,{'NNP'},2.4771212547196626,0.0003753214022302519
pickup,1,6.937170050849456e-06,17.137221319525175,6,NNP,1,{'NNP'},2.4771212547196626,0.000393193849955502
conveyance,1,6.937170050849456e-06,17.137221319525175,10,NN,1,{'NN'},2.4771212547196626,0.000393193849955502
gearbevel,1,6.937170050849456e-06,17.137221319525175,9,NNP,1,{'NNP'},2.4771212547196626,0.000393193849955502
frankiea,1,6.937170050849456e-06,17.137221319525175,8,NNP,1,{'NNP'},2.4771212547196626,0.000393193849955502
dilorenzo,1,6.937170050849456e-06,17.137221319525175,9,NNP,1,{'NNP'},2.4771212547196626,0.000393193849955502
stacey,1,6.937170050849456e-06,17.137221319525175,6,NNP,1,{'NNP'},2.4771212547196626,0.000393193849955502
honesty,1,6.937170050849456e-06,17.137221319525175,7,NN,1,{'NN'},2.4771212547196626,0.000393193849955502
kissinger,1,6.937170050849456e-06,17.137221319525175,9,NNP,1,{'NNP'},2.4771212547196626,0.000393193849955502
greenhouses,1,6.937170050849456e-06,17.137221319525175,11,NNP,1,{'NNP'},2.4771212547196626,0.000393193849955502
schantz,1,6.937170050849456e-06,17.137221319525175,7,NNP,1,{'NNP'},2.4771212547196626,0.000393193849955502
haner,1,6.937170050849456e-06,17.137221319525175,5,NNP,1,{'NNP'},2.4771212547196626,0.000393193849955502
unmatched,1,6.937170050849456e-06,17.137221319525175,9,NNP,1,{'NNP'},2.4771212547196626,0.000393193849955502
hosehigh,1,6.937170050849456e-06,17.137221319525175,8,NNP,1,{'NNP'},2.4771212547196626,0.000393193849955502
guy,1,6.937170050849456e-06,17.137221319525175,3,NN,1,{'NN'},2.4771212547196626,0.000393193849955502
factsbe,1,6.937170050849456e-06,17.137221319525175,7,NNP,1,{'NNP'},2.4771212547196626,0.000393193849955502
availale,1,6.937170050849456e-06,17.137221319525175,8,NNP,1,{'NNP'},2.4771212547196626,0.00010723468635150055
refractories,1,6.937170050849456e-06,17.137221319525175,12,NNP,1,{'NNP'},2.4771212547196626,0.00010723468635150055
educational,1,6.937170050849456e-06,17.137221319525175,11,NNP,1,{'NNP'},2.4771212547196626,0.00010723468635150055
asm,1,6.937170050849456e-06,17.137221319525175,3,NNP,1,{'NNP'},2.4771212547196626,0.00010723468635150055
wny,1,6.937170050849456e-06,17.137221319525175,3,NNP,1,{'NNP'},2.4771212547196626,0.00010723468635150055
boardroom,1,6.937170050849456e-06,17.137221319525175,9,NN,1,{'NN'},2.4771212547196626,0.00010723468635150055
subcontracts,1,6.937170050849456e-06,17.137221319525175,12,NNS,1,{'NNS'},2.4771212547196626,0.00010723468635150055
boxprocessing,1,6.937170050849456e-06,17.137221319525175,13,NNP,1,{'NNP'},2.4771212547196626,0.00010723468635150055
hosehydraulic,1,6.937170050849456e-06,17.137221319525175,13,NNP,1,{'NNP'},2.4771212547196626,0.000393193849955502
temperaturecold,1,6.937170050849456e-06,17.137221319525175,15,NNP,1,{'NNP'},2.4771212547196626,0.000393193849955502
spal,1,6.937170050849456e-06,17.137221319525175,4,NNP,1,{'NNP'},2.4771212547196626,0.0006880892374221285
dcgmachine,1,6.937170050849456e-06,17.137221319525175,10,NNP,1,{'NNP'},2.4771212547196626,0.0010321338561331927
bathroom,1,6.937170050849456e-06,17.137221319525175,8,NNP,1,{'NNP'},2.4771212547196626,0.0020642677122663855
balustrade,1,6.937170050849456e-06,17.137221319525175,10,NNP,1,{'NNP'},2.4771212547196626,0.0020642677122663855
enquires,1,6.937170050849456e-06,17.137221319525175,8,NNS,1,{'NNS'},2.4771212547196626,0.0020642677122663855
cbd,1,6.937170050849456e-06,17.137221319525175,3,NNP,1,{'NNP'},2.4771212547196626,0.0020642677122663855
spigots,1,6.937170050849456e-06,17.137221319525175,7,NNP,1,{'NNP'},2.4771212547196626,0.0020642677122663855
mfgs,1,6.937170050849456e-06,17.137221319525175,4,NN,1,{'NN'},2.4771212547196626,0.0020642677122663855
contactcustomer,1,6.937170050849456e-06,17.137221319525175,15,NN,1,{'NN'},2.4771212547196626,0.0020642677122663855
socials,1,6.937170050849456e-06,17.137221319525175,7,NNP,1,{'NNP'},2.4771212547196626,0.0020642677122663855
thenwe,1,6.937170050849456e-06,17.137221319525175,6,NN,1,{'NN'},2.4771212547196626,0.0010321338561331927
suddenlinkmail,1,6.937170050849456e-06,17.137221319525175,14,NN,1,{'NN'},2.4771212547196626,0.0010321338561331927
translates,1,6.937170050849456e-06,17.137221319525175,10,NNS,1,{'NNS'},2.4771212547196626,0.0006880892374221285
poppet,1,6.937170050849456e-06,17.137221319525175,6,NN,1,{'NN'},2.4771212547196626,0.000393193849955502
thendcg,1,6.937170050849456e-06,17.137221319525175,7,NN,1,{'NN'},2.4771212547196626,0.0010321338561331927
lapse,1,6.937170050849456e-06,17.137221319525175,5,NNP,1,{'NNP'},2.4771212547196626,0.000393193849955502
stroudsbug,1,6.937170050849456e-06,17.137221319525175,10,NNP,1,{'NNP'},2.4771212547196626,0.000393193849955502
quakertown,1,6.937170050849456e-06,17.137221319525175,10,NNP,1,{'NNP'},2.4771212547196626,0.000393193849955502
souderton,1,6.937170050849456e-06,17.137221319525175,9,NNP,1,{'NNP'},2.4771212547196626,0.000393193849955502
automationvideo,1,6.937170050849456e-06,17.137221319525175,15,NNP,1,{'NNP'},2.4771212547196626,0.000393193849955502
relays,1,6.937170050849456e-06,17.137221319525175,6,NNS,1,{'NNS'},2.4771212547196626,0.000393193849955502
contactors,1,6.937170050849456e-06,17.137221319525175,10,NNS,1,{'NNS'},2.4771212547196626,0.000393193849955502
pushbuttons,1,6.937170050849456e-06,17.137221319525175,11,NNS,1,{'NNS'},2.4771212547196626,0.000393193849955502
carts,1,6.937170050849456e-06,17.137221319525175,5,NNS,1,{'NNS'},2.4771212547196626,0.000393193849955502
nameemailphone,1,6.937170050849456e-06,17.137221319525175,14,NNP,1,{'NNP'},2.4771212547196626,0.00010723468635150055
patterson,1,6.937170050849456e-06,17.137221319525175,9,NNP,1,{'NNP'},2.4771212547196626,0.00010723468635150055
sue,1,6.937170050849456e-06,17.137221319525175,3,NNP,1,{'NNP'},2.4771212547196626,0.00010723468635150055
spo,1,6.937170050849456e-06,17.137221319525175,3,NNP,1,{'NNP'},2.4771212547196626,0.0003753214022302519
staffing,1,6.937170050849456e-06,17.137221319525175,8,NN,1,{'NN'},2.4771212547196626,0.0003753214022302519
soto,1,6.937170050849456e-06,17.137221319525175,4,NNP,1,{'NNP'},2.4771212547196626,0.0003753214022302519
grandchildren,1,6.937170050849456e-06,17.137221319525175,13,NNS,1,{'NNS'},2.4771212547196626,0.0003753214022302519
gardening,1,6.937170050849456e-06,17.137221319525175,9,NN,1,{'NN'},2.4771212547196626,0.0003753214022302519
tennis,1,6.937170050849456e-06,17.137221319525175,6,NN,1,{'NN'},2.4771212547196626,0.0003753214022302519
biking,1,6.937170050849456e-06,17.137221319525175,6,NN,1,{'NN'},2.4771212547196626,0.0003753214022302519
pickleball,1,6.937170050849456e-06,17.137221319525175,10,NN,1,{'NN'},2.4771212547196626,0.0003753214022302519
tampa,1,6.937170050849456e-06,17.137221319525175,5,NNP,1,{'NNP'},2.4771212547196626,0.0003753214022302519
ward,1,6.937170050849456e-06,17.137221319525175,4,NNP,1,{'NNP'},2.4771212547196626,0.0003753214022302519
squeezersflask,1,6.937170050849456e-06,17.137221319525175,14,NNP,1,{'NNP'},2.4771212547196626,0.0003753214022302519
roadmontgomery,1,6.937170050849456e-06,17.137221319525175,14,NNP,1,{'NNP'},2.4771212547196626,0.0006351592960819649
jay,1,6.937170050849456e-06,17.137221319525175,3,NNP,1,{'NNP'},2.4771212547196626,0.00010723468635150055
mantra,1,6.937170050849456e-06,17.137221319525175,6,NN,1,{'NN'},2.4771212547196626,0.0006351592960819649
vf,1,6.937170050849456e-06,17.137221319525175,2,NNP,1,{'NNP'},2.4771212547196626,0.0006351592960819649
mock,1,6.937170050849456e-06,17.137221319525175,4,NN,1,{'NN'},2.4771212547196626,0.0006351592960819649
trac,1,6.937170050849456e-06,17.137221319525175,4,NNP,1,{'NNP'},2.4771212547196626,0.00033028283396262166
refinements,1,6.937170050849456e-06,17.137221319525175,11,NNS,1,{'NNS'},2.4771212547196626,0.00033028283396262166
arrangement,1,6.937170050849456e-06,17.137221319525175,11,NN,1,{'NN'},2.4771212547196626,0.00033028283396262166
ipm,1,6.937170050849456e-06,17.137221319525175,3,NNP,1,{'NNP'},2.4771212547196626,0.0006880892374221285
clauses,1,6.937170050849456e-06,17.137221319525175,7,NNS,1,{'NNS'},2.4771212547196626,0.00033028283396262166
pales,1,6.937170050849456e-06,17.137221319525175,5,NNS,1,{'NNS'},2.4771212547196626,0.00033028283396262166
systematic,1,6.937170050849456e-06,17.137221319525175,10,NNP,1,{'NNP'},2.4771212547196626,0.00033028283396262166
cooking,1,6.937170050849456e-06,17.137221319525175,7,NN,1,{'NN'},2.4771212547196626,0.0003753214022302519
gaming,1,6.937170050849456e-06,17.137221319525175,6,NN,1,{'NN'},2.4771212547196626,0.0003753214022302519
bowling,1,6.937170050849456e-06,17.137221319525175,7,NN,1,{'NN'},2.4771212547196626,0.0003753214022302519
georgetown,1,6.937170050849456e-06,17.137221319525175,10,NNP,1,{'NNP'},2.4771212547196626,0.0003753214022302519
suzanne,1,6.937170050849456e-06,17.137221319525175,7,NNP,1,{'NNP'},2.4771212547196626,0.00010723468635150055
penetrantat,1,6.937170050849456e-06,17.137221319525175,11,NNP,1,{'NNP'},2.4771212547196626,0.00010723468635150055
categoriespage,1,6.937170050849456e-06,17.137221319525175,14,NN,1,{'NN'},2.4771212547196626,0.00010723468635150055
ourproducts,1,6.937170050849456e-06,17.137221319525175,11,NNS,1,{'NNS'},2.4771212547196626,0.00010723468635150055
flaskless,1,6.937170050849456e-06,17.137221319525175,9,NNP,1,{'NNP'},2.4771212547196626,0.00010723468635150055
catalysts,1,6.937170050849456e-06,17.137221319525175,9,NNS,1,{'NNS'},2.4771212547196626,0.00010723468635150055
flour,1,6.937170050849456e-06,17.137221319525175,5,NN,1,{'NN'},2.4771212547196626,0.00010723468635150055
servicespage,1,6.937170050849456e-06,17.137221319525175,12,NNP,1,{'NNP'},2.4771212547196626,0.00010723468635150055
supervision,1,6.937170050849456e-06,17.137221319525175,11,NN,1,{'NN'},2.4771212547196626,0.00010723468635150055
implementing,1,6.937170050849456e-06,17.137221319525175,12,NN,1,{'NN'},2.4771212547196626,0.001179581549866506
magee,1,6.937170050849456e-06,17.137221319525175,5,NNP,1,{'NNP'},2.4771212547196626,0.001179581549866506
bonnie,1,6.937170050849456e-06,17.137221319525175,6,NNP,1,{'NNP'},2.4771212547196626,0.001179581549866506
policyit,1,6.937170050849456e-06,17.137221319525175,8,NNP,1,{'NNP'},2.4771212547196626,0.001179581549866506
bluebonnets,1,6.937170050849456e-06,17.137221319525175,11,NNS,1,{'NNS'},2.4771212547196626,0.001179581549866506
outcroppings,1,6.937170050849456e-06,17.137221319525175,12,NNS,1,{'NNS'},2.4771212547196626,0.001179581549866506
ethos,1,6.937170050849456e-06,17.137221319525175,5,NN,1,{'NN'},2.4771212547196626,0.0003753214022302519
payable,1,6.937170050849456e-06,17.137221319525175,7,NNP,1,{'NNP'},2.4771212547196626,0.0003753214022302519
jones,1,6.937170050849456e-06,17.137221319525175,5,NNP,1,{'NNP'},2.4771212547196626,0.0003753214022302519
walrus,1,6.937170050849456e-06,17.137221319525175,6,NNP,1,{'NNP'},2.4771212547196626,0.0003753214022302519
dogs,1,6.937170050849456e-06,17.137221319525175,4,NNS,1,{'NNS'},2.4771212547196626,0.0003753214022302519
kayaking,1,6.937170050849456e-06,17.137221319525175,8,NN,1,{'NN'},2.4771212547196626,0.0003753214022302519
glazing,1,6.937170050849456e-06,17.137221319525175,7,NNP,1,{'NNP'},2.4771212547196626,0.0020642677122663855
spider,1,6.937170050849456e-06,17.137221319525175,6,NNP,1,{'NNP'},2.4771212547196626,0.0020642677122663855
fixings,1,6.937170050849456e-06,17.137221319525175,7,NNP,1,{'NNP'},2.4771212547196626,0.0020642677122663855
brownsville,1,6.937170050849456e-06,17.137221319525175,11,NNP,1,{'NNP'},2.4771212547196626,0.0006880892374221285
ncell,1,6.937170050849456e-06,17.137221319525175,5,NNP,1,{'NNP'},2.4771212547196626,0.0003753214022302519
elevator,1,6.937170050849456e-06,17.137221319525175,8,NNP,1,{'NNP'},2.4771212547196626,0.0003753214022302519
splines,1,6.937170050849456e-06,17.137221319525175,7,NNS,1,{'NNS'},2.4771212547196626,0.00048571004994503187
andritz,1,6.937170050849456e-06,17.137221319525175,7,NNP,1,{'NNP'},2.4771212547196626,0.0003753214022302519
